"","UNIPROT","SYMBOL","X.1","NegControl.1","NegControl.2","INT.1","INT.2","INT.3","INT.4","POS.1","POS.2","POS.3","POS.4","pvalue","imputed_log2FC","imputed_Pvalue","imputed_adjPvalue","X","log10pvalue","diffexpressed","unpacked"
"885","P47934","Crat",1542,14.723441,16.53007375,17.71314049,17.80365935,17.89525155,17.35949762,14.9516928,16.59700072,16.15584941,15.8501079,0.007214496,-1.804224548,0.007214496,0.131329092,NA,21.4179400304093,"INT","P47934"
"886","P47962","Rpl5",437,15.37700713,14.45855096,16.02152224,16.76033012,16.21743733,16.44569386,15.42678566,16.7713216,16.30789178,16.71034906,0.880366772,-0.057158861,0.880366772,0.936682662,NA,0.553363575423306,"NS","P47962"
"887","P47963","Rpl13",262,15.63005968,15.0765616,16.96821808,16.75092529,16.81452342,16.58984369,16.31670728,17.18021376,16.80391218,17.4948026,0.549298924,0.168031331,0.549298924,0.744204135,NA,2.60191251700142,"NS","P47963"
"888","P48025","Syk",2,12.30132471,9.177247,11.07240061,11.68483627,10.4987495,11.1210154,12.76690154,13.86234677,13.94297261,14.26356264,0.000663124,2.614695445,0.000663124,0.131329092,NA,31.7840525367607,"POS","P48025"
"889","P48036","Anxa5",746,14.78964473,15.18235555,17.53518662,17.81393403,17.61475048,17.67435855,16.62438981,17.75253059,17.76055661,17.21402778,0.266462187,-0.321681225,0.266462187,0.523953186,NA,5.74364411937186,"NS","P48036"
"890","P48193","Epb41",1391,11.97552891,12.000051,15.60455538,16.384648,15.65251869,15.79052033,13.8478278,15.27832827,15.03309419,14.50449028,0.009557497,-1.192125463,0.009557497,0.131329092,NA,20.1965582962948,"INT","P48193"
"891","P48678","Lmna",177,14.86086626,13.6262859,15.83150519,16.10960088,15.85488166,15.9818347,15.72742287,16.80839058,16.48290985,16.11740681,0.328509614,0.33957692,0.328509614,0.573923549,NA,4.83451916070556,"NS","P48678"
"895","P48758","Cbr1",1034,14.09769477,14.63258367,16.24712508,16.92671046,16.39617915,16.6245264,15.05594653,16.45551582,16.28461372,16.09764117,0.131857856,-0.575205963,0.131857856,0.353422851,NA,8.798939901344,"NS","P48758"
"899","P48771","Cox7a2",1013,13.94214792,15.7281331,15.87490933,16.36094993,16.06745537,15.8086123,14.78483929,15.89434411,15.79037395,15.41603878,0.23209919,-0.556582699,0.23209919,0.476831805,NA,6.34326375180205,"NS","P48771"
"900","P48962","Slc25a4",1410,13.37646055,14.73155354,16.38661081,16.7760159,16.37899595,16.73682734,13.83369886,15.91904229,15.70480037,15.82425654,0.05272263,-1.249162985,0.05272263,0.233526864,NA,12.7800293365687,"NS_INT","P48962"
"901","P49222","Epb42",6,12.75826486,10.7344556,11.1909358,11.15677834,10.06609,10.90598863,11.08454267,13.90566905,14.09093942,12.70684133,0.077014874,1.862430529,0.077014874,0.281466915,NA,11.134253907717,"NS_POS","P49222"
"902","P49442","Inpp1",1149,12.23846445,12.77070518,15.81493288,16.41303285,15.82776445,15.75942011,14.46766923,15.76282321,15.59222342,15.29623512,0.071797688,-0.674049828,0.071797688,0.275365249,NA,11.4388954050712,"NS","P49442"
"903","P49615","Cdk5",1328,8.745844,11.319785,12.79368459,14.50009495,12.83993204,13.66511381,11.40135954,13.11470212,12.45352787,12.73918991,0.11016255,-1.022511484,0.11016255,0.330267689,NA,9.57966019754479,"NS_INT","P49615"
"904","P49722","Psma2",537,11.02693835,11.22140587,15.79159535,17.0451624,15.90604502,16.1518688,14.77833385,17.09887511,16.37619323,16.04163776,0.782101345,-0.149907902,0.782101345,0.879864004,NA,1.06736967243864,"NS","P49722"
"905","P49817","Cav1",40,15.15546386,14.88986445,18.37637421,18.24117156,18.0653438,18.68534219,17.54983662,19.62384942,20.46257649,19.97986458,0.124323908,1.061973837,0.124323908,0.343596693,NA,9.05445346707899,"NS_POS","P49817"
"909","P50136",NA,1483,13.84470607,15.30553477,16.31298412,16.91461601,16.53033665,16.30269809,14.17349202,15.7838787,15.2026266,14.92492388,0.010980096,-1.493928418,0.010980096,0.134275235,NA,19.593938627923,"INT","P50136"
"910","P50171","H2-Ke6",1356,11.15203127,11.99527251,13.51422091,14.64728977,13.77076712,14.23683639,11.94887822,13.72398084,13.47725232,12.70401169,0.05412418,-1.078747779,0.05412418,0.237796262,NA,12.6660867029997,"NS_INT","P50171"
"911","P50247","Ahcyl",1446,12.98678422,13.50605959,18.5305054,18.86824985,18.84799935,18.34845154,16.40912571,17.88738723,17.39799209,17.48887572,0.00446733,-1.352956346,0.00446733,0.131329092,NA,23.4995196517188,"INT","P50247"
"913","P50516","Atp6v1a",934,12.93166755,13.43740288,16.65674087,17.80308085,16.87588149,16.70071454,15.54546872,17.35861802,16.71167459,16.55562177,0.322295688,-0.466258663,0.322295688,0.569785219,NA,4.91745504882742,"NS","P50516"
"914","P50518","Atp6v1e1",1250,8.745844,10.6809748,15.41837972,15.5121849,15.38019047,15.56854995,12.73589445,15.85608505,15.90171542,14.10361566,0.324177096,-0.820498616,0.324177096,0.571858063,NA,4.89217672498607,"NS_INT","P50518"
"915","P50543","S100a11",85,13.85870816,12.7876566,15.05907266,15.18150686,14.96155374,15.11417776,14.89749283,16.0577693,15.95045452,16.06547235,0.087147619,0.663719495,0.087147619,0.297800041,NA,10.5974447395028,"NS","P50543"
"916","P50544","Acadvl",1619,13.45052058,16.47323104,17.6674152,18.16417045,17.79362942,17.71381921,14.19679924,16.22177863,15.31593212,14.96833505,0.006669579,-2.659047313,0.006669579,0.131329092,NA,21.7590157893913,"INT","P50544"
"917","P51125","Cast",669,13.21206281,13.33047731,16.91588857,17.53164717,17.21177836,17.39368948,16.03291923,17.17581389,17.5888367,17.21862611,0.465612854,-0.25920191,0.465612854,0.687318029,NA,3.31975038787262,"NS","P51125"
"918","P51150","Rab7",260,13.26282581,12.71703375,14.33981391,15.26220498,14.42941106,14.96628013,13.99775102,15.54800908,15.29619927,14.83506349,0.675872951,0.169828196,0.675872951,0.820390372,NA,1.70134934036615,"NS","P51150"
"919","P51174","Acadl",1578,12.81117589,16.35700295,16.39108139,16.90986376,16.8776467,16.92929581,13.84613503,15.51547792,15.13326265,14.47173871,0.031832983,-2.035318335,0.031832983,0.179542433,NA,14.9712266267531,"INT","P51174"
"920","P51410","Rpl9",431,15.77928332,15.06449017,16.89474673,17.60030495,17.01192607,17.24144323,16.36226919,17.63459837,16.92300243,17.61948924,0.884043898,-0.052265433,0.884043898,0.938145543,NA,0.535261691658609,"NS","P51410"
"921","P51637","Cav3",185,14.9393414,14.97772329,18.49090881,18.57103638,18.54199712,18.78259815,17.22449149,19.24305337,19.74784954,19.46658658,0.564344491,0.323860133,0.564344491,0.755859919,NA,2.48455710080612,"NS","P51637"
"922","P51660","Hsd17b4",228,14.62263161,13.86147468,15.88841268,16.44122818,15.7138168,16.25488598,15.37488955,16.96036401,16.63637552,16.17887878,0.594216139,0.213041054,0.594216139,0.771156295,NA,2.26055556868506,"NS","P51660"
"923","P51859","Hdgf",532,12.67304574,12.16574562,14.94068614,15.46496716,15.20302468,14.74483294,14.17345585,15.5100871,14.96592387,15.1272285,0.65899211,-0.144203901,0.65899211,0.813755409,NA,1.81119785108532,"NS","P51859"
"924","P51881","Slc25a5",1458,14.1641596,15.39028531,16.78980379,18.07021844,16.97234198,17.39379276,14.653536,16.72758606,15.74650524,16.49146098,0.039830486,-1.401767173,0.039830486,0.198543403,NA,13.9978439442345,"INT","P51881"
"925","P51885","Lum",23,16.4604079,13.49009875,14.7995346,15.02777644,14.53867395,14.83382896,15.12031889,16.19633317,16.63424384,16.54313758,0.082529271,1.323554882,0.082529271,0.290038154,NA,10.8339199109659,"NS_POS","P51885"
"926","P51912",NA,94,12.57196761,10.55007337,14.1324194,14.69397908,14.55557857,14.85345577,13.87238631,15.16184676,15.73108033,15.97978243,0.327959575,0.627415756,0.327959575,0.573860008,NA,4.84179685057844,"NS","P51912"
"927","P52479","Usp10",1130,12.43841611,13.44400035,15.25447576,15.92209893,15.16880795,15.28285707,14.18509345,15.15115276,14.8072495,14.86283105,0.073737258,-0.655478241,0.073737258,0.277541052,NA,11.3231301614149,"NS","P52479"
"928","P52480","Pkm",1358,14.3702728,15.8427223,17.30191239,17.36447672,17.42314222,17.71122934,15.70084214,17.12000954,16.38846111,16.26494319,0.029503906,-1.081626174,0.029503906,0.17341171,NA,15.3012048429466,"INT","P52480"
"932","P52503","Ndufs6",1441,12.0172328,14.02882159,14.37207205,15.91077044,14.74708588,15.26221586,12.86091431,14.37154542,14.24496553,13.49407897,0.058246338,-1.33016,0.058246338,0.245200055,NA,12.3473137393089,"NS_INT","P52503"
"933","P52623","Uck1",1207,16.07145747,16.92645491,18.40951313,18.93473829,18.12721276,18.82268207,17.44543988,18.46295606,17.80775743,17.60910256,0.050165219,-0.742222579,0.050165219,0.229045676,NA,12.9959728746854,"NS","P52623"
"934","P52624","Upp1",372,11.36386098,12.0173304,14.26722561,14.5557874,13.9272224,14.44992242,13.52759918,14.56242132,15.04118856,14.0664256,0.9986106,-0.000630793,0.9986106,0.9986106,NA,0.00603828329902175,"NS","P52624"
"935","P52825","Cpt2",1350,13.93819267,16.12846164,15.64853624,15.69976666,15.62239771,15.97026182,14.1062898,15.33354177,14.89807208,14.3498634,0.067459888,-1.063298846,0.067459888,0.264326005,NA,11.7095438418184,"NS_INT","P52825"
"936","P52840",NA,65,14.16388549,13.35066299,14.9835726,15.32111776,14.85890376,15.34838237,14.70838341,16.27359529,16.3556608,16.23485484,0.106414264,0.765129462,0.106414264,0.324680588,NA,9.73000154359667,"NS","P52840"
"937","P53395","Dbt",1520,13.55737523,14.7386475,16.85485019,16.76667761,16.85540973,16.92543802,14.35716052,15.83522451,15.495588,15.09206116,0.002911872,-1.65558534,0.002911872,0.131329092,NA,25.3582771964591,"INT","P53395"
"938","P53564","Cux1",1286,12.41021283,15.30734314,15.90037155,15.36266302,15.61956088,15.84539204,14.13081185,15.36823361,15.22490609,14.47332524,0.199507501,-0.882677676,0.199507501,0.435379066,NA,7.00040771247066,"NS_INT","P53564"
"939","P53657",NA,1390,17.39565128,18.88055807,19.54946883,18.5916027,19.56517647,19.45440774,17.73158421,18.51576143,18.08773216,18.06002035,0.017373703,-1.191389398,0.017373703,0.151221929,NA,17.6010760693743,"INT","P53657"
"940","P53986","Slc16a1",1506,14.25981681,15.20894826,16.9292809,18.03020319,17.45416202,17.59399464,14.4494711,16.432953,16.3600594,16.50928354,0.022538654,-1.563968427,0.022538654,0.156394844,NA,16.4707202341978,"INT","P53986"
"941","P53994","Rab2a",339,12.54570256,12.92111877,14.62352144,15.43262846,14.73132402,15.10596291,14.0556234,15.84109362,15.36985043,14.83835223,0.898550085,0.052870709,0.898550085,0.9461477,NA,0.464577103937398,"NS","P53994"
"945","P54071","Idh2",1590,14.46262155,16.83292739,17.3741386,17.8877723,18.07925995,17.71078122,14.81511574,16.05128264,15.67975509,15.90410007,0.00502898,-2.15042463,0.00502898,0.131329092,NA,22.985200915429,"INT","P54071"
"946","P54116","Stom",782,12.16430987,11.88942791,13.43332463,14.70136062,13.26981337,13.72568578,12.5557874,14.0967975,13.52637697,13.55506839,0.436396801,-0.349038534,0.436396801,0.661196903,NA,3.6011844166101,"NS","P54116"
"947","P54310","Lipe",749,14.96143778,15.13933557,17.21845207,18.01076594,17.29554064,17.62333065,16.14866426,17.710434,17.57950568,17.4125237,0.41510575,-0.324240411,0.41510575,0.646030842,NA,3.81841250779574,"NS","P54310"
"948","P54775","Psmc4",926,13.10830693,13.09474557,16.63032552,17.59317785,16.93873192,17.10625674,15.59249726,17.33789758,16.8604243,16.63241944,0.273878185,-0.461313362,0.273878185,0.528309399,NA,5.6244255887941,"NS","P54775"
"949","P54822","Adsl",738,13.07099375,12.87406634,15.46149314,16.58744606,15.56274148,15.70526325,14.49806479,16.24242909,15.73042534,15.59053718,0.475908119,-0.313871883,0.475908119,0.695085597,NA,3.22476886067346,"NS","P54822"
"950","P54823","Ddx6",630,13.19166894,12.91066486,15.64179029,16.53766102,15.75004538,15.75152998,14.81291162,16.29908975,15.90001579,15.77791367,0.548363535,-0.222773962,0.548363535,0.743621099,NA,2.60931432574755,"NS","P54823"
"951","P55096","Abcd3",1368,12.7441718,13.41815473,15.50676711,16.11870744,15.66382859,15.80075007,13.79786414,15.47174858,14.63936385,14.769849,0.01889417,-1.102806912,0.01889417,0.153957165,NA,17.236721814044,"INT","P55096"
"952","P55258","Rab8a",343,13.8615716,13.55434902,14.73550314,15.81600864,14.66971554,15.60839922,14.57878544,15.88483828,15.22573464,15.32432121,0.905337622,0.046013259,0.905337622,0.950225579,NA,0.431894318138605,"NS","P55258"
"953","P55937","Golga3",730,11.92012951,12.02376936,14.45379064,15.36683919,14.79695216,14.92631856,13.61458156,15.14452628,14.81698362,14.73951694,0.415813113,-0.307073038,0.415813113,0.646030842,NA,3.811018189638,"NS","P55937"
"954","P56135","Atp5j2",935,13.83368075,14.3081968,15.59029465,16.03185194,15.3698018,15.91043193,14.16294199,15.86479069,15.74800936,15.24135012,0.272528909,-0.47132204,0.272528909,0.528207041,NA,5.64587422366218,"NS","P56135"
"955","P56371","Rab4a",847,11.22743544,11.06998673,15.51496056,15.2933998,15.76815847,15.44009052,14.48142105,15.642362,15.74078213,14.5808474,0.267282503,-0.392799194,0.267282503,0.523953186,NA,5.73029470346585,"NS","P56371"
"956","P56380","Nudt2",654,12.38363608,13.1852041,15.83944617,16.85099288,16.00536139,16.18062793,15.22475314,16.66719691,16.07218046,15.94926583,0.540821947,-0.240758006,0.540821947,0.737690187,NA,2.66945692681076,"NS","P56380"
"957","P56392","Cox7a1",1630,13.83840168,18.43387064,19.03635273,18.70933043,19.25303921,19.1939699,14.60038962,16.94131174,15.74793698,15.19215979,0.01051562,-3.427723536,0.01051562,0.134275235,NA,19.7816511625956,"INT","P56392"
"958","P56395","Cyb5a",592,12.15137924,12.38671212,15.33769374,16.25000093,15.72348226,15.38204366,14.5559484,16.14065061,16.13020763,15.06713453,0.647026116,-0.199819854,0.647026116,0.806162535,NA,1.89078189492372,"NS","P56395"
"959","P56399","Usp5",715,11.41064778,11.66959376,14.78959334,15.72304843,14.88916683,14.85994933,13.7327962,15.5229651,15.02931293,14.78560179,0.488748751,-0.297770475,0.488748751,0.70376366,NA,3.10914339436488,"NS","P56399"
"960","P56480","Atp5b",769,15.73790441,15.63350621,16.80946415,17.76316926,16.9870588,17.42744537,15.89129748,17.47118584,17.13728937,17.13347811,0.402228558,-0.338471697,0.402228558,0.634687851,NA,3.95527097982152,"NS","P56480"
"961","P56501","Ucp3",1593,8.745844,13.94013004,16.03314335,16.75642602,15.22926946,15.25661413,12.31214554,14.40866145,13.58801185,14.12452524,0.009542145,-2.21052722,0.009542145,0.131329092,NA,20.2035398829885,"INT","P56501"
"962","P56959","Fus",68,12.72005183,10.91856513,13.87574935,14.80120313,14.38761349,13.56081047,14.30242473,15.45914341,14.91246836,14.9316609,0.162876639,0.745080242,0.162876639,0.393335324,NA,7.8814120102564,"NS","P56959"
"963","P57776","Eef1d",829,12.42511098,12.16216618,15.81123684,16.20546873,16.14245025,16.21697737,14.73990254,16.28895065,15.96643721,15.84960508,0.281348698,-0.382809429,0.281348698,0.531206407,NA,5.50755090293972,"NS","P57776"
"964","P57784","Snrpa1",633,11.88664921,12.45319345,14.52991853,15.57533242,14.57488913,14.65876935,13.72035115,15.38562651,14.77422082,14.56397081,0.599949053,-0.223685033,0.599949053,0.774652012,NA,2.21885627850357,"NS","P57784"
"965","P58252","Eef2",1110,15.7053894,16.21297128,18.24502341,19.23584596,18.47456945,18.52183044,17.15115531,18.87138189,18.05970357,17.82314329,0.148198913,-0.642971298,0.148198913,0.371653498,NA,8.29154981780666,"NS","P58252"
"969","P58281","Opa1",1543,13.16752249,15.04078743,16.57751088,17.2813544,16.62599393,16.8514784,13.86408556,15.71416501,15.311905,15.18180168,0.011436249,-1.816095092,0.011436249,0.135524404,NA,19.417163973724,"INT","P58281"
"970","P58871","Tnks1bp1",806,11.28076415,11.17759391,14.50092772,15.32689832,14.87885593,14.91246663,13.22587959,14.79820785,15.30218612,14.81579865,0.436031886,-0.369269096,0.436031886,0.661196903,NA,3.60481750622458,"NS","P58871"
"971","P59016","Vps33b",940,10.60638435,10.60591283,13.56504177,14.68183387,14.15355203,14.21565501,12.6104943,14.27163527,13.99178754,13.83397716,0.272267769,-0.477047105,0.272267769,0.528207041,NA,5.65003767304687,"NS","P59016"
"972","P59017","Bcl2l13",1169,13.35131411,13.52586935,16.59826086,17.37150223,16.61084065,16.08850923,15.06200206,16.58990523,16.18631374,16.0212758,0.113484214,-0.702404037,0.113484214,0.33450139,NA,9.45064545955428,"NS","P59017"
"973","P59279","Rab2b",339,12.54570256,12.92111877,14.62352144,15.43262846,14.73132402,15.10596291,14.0556234,15.84109362,15.36985043,14.83835223,0.898550085,0.052870709,0.898550085,0.9461477,NA,0.464577103937398,"NS","P59279"
"974","P59325","Eif5",1144,13.56296366,13.39863112,16.42057606,17.45377102,16.74357134,16.64091181,15.2550264,16.65482462,16.3768887,16.30111659,0.100282095,-0.667743478,0.100282095,0.317397699,NA,9.9877660174378,"NS","P59325"
"975","P59326","Ythdf1",1098,13.80433273,13.02840685,15.80281925,16.48159449,16.18214214,16.01659068,14.74882179,15.82174907,15.77406636,15.62516659,0.078619554,-0.628335687,0.078619554,0.284777497,NA,11.0446942421331,"NS","P59326"
"979","P59672","Anks1",1070,11.78176559,12.3547728,14.98104485,15.49903614,15.40711228,15.33113695,13.48268193,15.16192865,15.14077599,15.01441283,0.179914174,-0.604632704,0.179914174,0.413476514,NA,7.4493462071503,"NS","P59672"
"980","P59708","Sf3b6",883,11.39317591,11.79173269,14.77977064,15.73518578,15.10607214,15.35885721,13.89879031,15.51822284,15.13875177,14.73497417,0.302240944,-0.422286673,0.302240944,0.549670157,NA,5.19646702972564,"NS","P59708"
"981","P60122","Ruvbl1",837,12.79937285,13.09308739,15.44208193,16.57941907,15.722007,15.43077233,14.30350528,16.17589482,15.56845308,15.57092761,0.411997019,-0.388874884,0.411997019,0.643252051,NA,3.8510592628855,"NS","P60122"
"982","P60335","Pcbp1",323,13.96181141,12.81965118,15.60035957,16.82786367,15.85054332,15.97438523,15.06727964,16.75585825,16.43002778,16.32923574,0.867232283,0.082312405,0.867232283,0.929381079,NA,0.618645637533354,"NS","P60335"
"983","P60710","Actb",16,13.5794338,12.0231999,13.25530894,12.69012896,13.20080667,12.93206708,14.33650656,14.89064428,14.36823361,14.33371443,0.003676085,1.462696809,0.003676085,0.131329092,NA,24.3461445522821,"POS","P60710"
"992","P60843","Eif4a1",425,16.135863,15.45691275,17.06994294,17.31765666,17.12428145,17.15614757,16.28489319,17.54961366,17.20902944,17.44041126,0.882276543,-0.046020267,0.882276543,0.937032586,NA,0.543952671646141,"NS","P60843"
"993","P60867","Rps20",638,16.94866381,16.36683444,18.09409947,18.32095916,18.05864711,18.26636564,17.20466666,18.9090903,18.31433541,17.4010922,0.577469048,-0.227721706,0.577469048,0.761426975,NA,2.38471288739795,"NS","P60867"
"994","P61021","Rab5b",457,14.38127256,13.00200626,15.13631028,15.41005379,15.27852206,14.54936354,13.81127434,15.73589973,15.81119906,14.66772141,0.876861195,-0.087038781,0.876861195,0.934437778,NA,0.570691489561664,"NS","P61021"
"995","P61022","Chp1",337,12.42187749,12.7926949,14.82306864,15.47862105,14.68613514,14.9514019,14.06467745,15.69031522,15.50348114,14.90473025,0.887414265,0.055994329,0.887414265,0.939276138,NA,0.518735943697561,"NS","P61022"
"996","P61027","Rab10",403,15.36272292,14.13755872,15.95513349,16.11444592,15.86800097,15.93503041,15.0742689,16.33353296,16.39901863,15.94270133,0.935738573,-0.030772237,0.935738573,0.963529428,NA,0.288454676742363,"NS","P61027"
